Timestamp,AsOf,Location,Permits,Spots_Available,Vacancy_Enabled
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,2 Innovation Walk (N1) L1,Red,44,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,3 Alliance Lane (W1),Blue,63,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,20 Ancora Imparo Way (S2) P1-P4,Red,146,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,20 Ancora Imparo Way (S2) P1,Green,0,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,52 Scenic Blvd (SE1),Red / Orange,41,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,54 Scenic Blvd (SE2),Blue,6,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,64 Scenic Blvd (SE3),Visitor,187,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,60 Scenic Blvd (SE4),Blue,248,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,62 Scenic Blvd (SE5),Blue,147,True
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,"N1 - L2, 2 Innovation Walk",Blue,125,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,"N1 - L3, 2 Innovation Walk",Blue,233,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,"N1 - L4, 2 Innovation Walk",Blue,240,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,"N1 - L5, 2 Innovation Walk",Blue,240,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,60,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,102,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Northern,Blue,913,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Northern,Red,92,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Northern,Yellow,14,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Northern,Green,5,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Northern,Blue,63,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Southern,Visitor,187,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Southern,Blue,401,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Southern,Red,146,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Southern,Yellow,0,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Southern,Green,0,False
2026-08-24 06:26:54,24/08/2026 16:26:18 PM,Southern,None,0,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,10 Research Way (N1) Gnd,Orange,18,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,10 Research Way (N1) Gnd,Red,124,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,10 Research Way (N1) Gnd,Green,5,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,10 Research Way (N1) Gnd,Visitor,159,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,2 Innovation Walk (N1) L1-6,Blue,1534,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,2 Innovation Walk (N1) L1,Red,155,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,3 Alliance Lane (W1),Blue,123,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,20 Ancora Imparo Way (S2) P1-P4,Red,342,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,20 Ancora Imparo Way (S2) P1,Green,0,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,52 Scenic Blvd (SE1),Red / Orange,51,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,54 Scenic Blvd (SE2),Blue,11,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,64 Scenic Blvd (SE3),Visitor,174,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,60 Scenic Blvd (SE4),Blue,427,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,62 Scenic Blvd (SE5),Blue,209,True
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,"N1 - L2, 2 Innovation Walk",Blue,299,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,"N1 - L3, 2 Innovation Walk",Blue,380,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,"N1 - L4, 2 Innovation Walk",Blue,383,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,"N1 - L5, 2 Innovation Walk",Blue,383,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,111,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,164,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Northern,Blue,1534,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Northern,Red,279,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Northern,Yellow,15,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Northern,Green,5,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Northern,Blue,123,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Southern,Visitor,174,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Southern,Blue,647,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Southern,Red,342,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Southern,Yellow,0,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Southern,Green,0,False
2026-08-24 07:36:03,24/08/2026 17:34:21 PM,Southern,None,0,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,10 Research Way (N1) Gnd,Orange,22,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,10 Research Way (N1) Gnd,Red,178,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,10 Research Way (N1) Gnd,Yellow,14,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,10 Research Way (N1) Gnd,Visitor,149,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,2 Innovation Walk (N1) L1-6,Blue,2294,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,2 Innovation Walk (N1) L1,Red,235,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,3 Alliance Lane (W1),Blue,173,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,20 Ancora Imparo Way (S2) P1-P4,Red,421,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,20 Ancora Imparo Way (S2) P1,Green,0,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,52 Scenic Blvd (SE1),Red / Orange,13,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,54 Scenic Blvd (SE2),Blue,12,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,64 Scenic Blvd (SE3),Visitor,167,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,60 Scenic Blvd (SE4),Blue,639,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,62 Scenic Blvd (SE5),Blue,289,True
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,"N1 - L2, 2 Innovation Walk",Blue,512,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,"N1 - L3, 2 Innovation Walk",Blue,563,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,"N1 - L4, 2 Innovation Walk",Blue,543,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,"N1 - L5, 2 Innovation Walk",Blue,543,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,178,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,242,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Northern,Blue,2294,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Northern,Red,413,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Northern,Yellow,14,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Northern,Green,6,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Northern,Blue,173,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Southern,Visitor,167,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Southern,Blue,940,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Southern,Red,421,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Southern,Yellow,0,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Southern,Green,0,False
2026-08-24 09:09:11,24/08/2026 19:08:18 PM,Southern,None,0,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,10 Research Way (N1) Gnd,Orange,22,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,10 Research Way (N1) Gnd,Red,202,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,10 Research Way (N1) Gnd,Visitor,170,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,2 Innovation Walk (N1) L1-6,Blue,2501,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,2 Innovation Walk (N1) L1,Red,261,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,3 Alliance Lane (W1),Blue,198,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,20 Ancora Imparo Way (S2) P1-P4,Red,489,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,20 Ancora Imparo Way (S2) P1,Green,7,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,52 Scenic Blvd (SE1),Red / Orange,16,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,54 Scenic Blvd (SE2),Blue,12,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,64 Scenic Blvd (SE3),Visitor,208,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,60 Scenic Blvd (SE4),Blue,695,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,62 Scenic Blvd (SE5),Blue,306,True
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,"N1 - L2, 2 Innovation Walk",Blue,568,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,"N1 - L3, 2 Innovation Walk",Blue,597,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,"N1 - L4, 2 Innovation Walk",Blue,585,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,"N1 - L5, 2 Innovation Walk",Blue,585,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,197,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,265,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Northern,Blue,2501,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Northern,Red,463,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Northern,Yellow,15,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Northern,Green,6,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Northern,Blue,198,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Southern,Visitor,208,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Southern,Blue,1013,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Southern,Red,489,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Southern,Yellow,0,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Southern,Green,0,False
2026-08-24 09:59:58,24/08/2026 19:58:19 PM,Southern,None,0,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,10 Research Way (N1) Gnd,Red,229,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,10 Research Way (N1) Gnd,Visitor,183,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,2 Innovation Walk (N1) L1-6,Blue,2606,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,2 Innovation Walk (N1) L1,Red,274,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,20 Ancora Imparo Way (S2) P1-P4,Red,585,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,20 Ancora Imparo Way (S2) P1,Green,48,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,52 Scenic Blvd (SE1),Red / Orange,51,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,54 Scenic Blvd (SE2),Blue,15,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,64 Scenic Blvd (SE3),Visitor,248,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,60 Scenic Blvd (SE4),Blue,751,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,62 Scenic Blvd (SE5),Blue,305,True
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,"N1 - L2, 2 Innovation Walk",Blue,590,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,"N1 - L3, 2 Innovation Walk",Blue,620,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,"N1 - L4, 2 Innovation Walk",Blue,615,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,"N1 - L5, 2 Innovation Walk",Blue,615,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,213,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,289,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Northern,Blue,2606,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Northern,Red,503,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Northern,Yellow,15,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Northern,Green,6,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Northern,Blue,207,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Southern,Visitor,248,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Southern,Blue,1071,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Southern,Red,585,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Southern,Yellow,0,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Southern,Green,0,False
2026-08-24 10:38:53,24/08/2026 20:38:28 PM,Southern,None,0,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,10 Research Way (N1) Gnd,Red,233,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,10 Research Way (N1) Gnd,Visitor,186,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,2 Innovation Walk (N1) L1-6,Blue,2651,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,2 Innovation Walk (N1) L1,Red,277,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,20 Ancora Imparo Way (S2) P1-P4,Red,632,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,20 Ancora Imparo Way (S2) P1,Green,72,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,52 Scenic Blvd (SE1),Red / Orange,118,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,54 Scenic Blvd (SE2),Blue,20,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,64 Scenic Blvd (SE3),Visitor,278,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,60 Scenic Blvd (SE4),Blue,780,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,62 Scenic Blvd (SE5),Blue,305,True
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,"N1 - L2, 2 Innovation Walk",Blue,601,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,"N1 - L3, 2 Innovation Walk",Blue,633,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,"N1 - L4, 2 Innovation Walk",Blue,621,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,"N1 - L5, 2 Innovation Walk",Blue,621,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,228,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,297,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Northern,Blue,2651,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Northern,Red,510,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Northern,Yellow,15,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Northern,Green,6,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Northern,Blue,207,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Southern,Visitor,278,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Southern,Blue,1106,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Southern,Red,632,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Southern,Yellow,0,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Southern,Green,0,False
2026-08-24 11:05:34,24/08/2026 21:04:20 PM,Southern,None,0,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,10 Research Way (N1) Gnd,Red,235,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,10 Research Way (N1) Gnd,Visitor,192,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,2 Innovation Walk (N1) L1-6,Blue,2689,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,2 Innovation Walk (N1) L1,Red,283,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,20 Ancora Imparo Way (S2) P1-P4,Red,718,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,20 Ancora Imparo Way (S2) P1,Green,109,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,52 Scenic Blvd (SE1),Red / Orange,220,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,54 Scenic Blvd (SE2),Blue,31,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,64 Scenic Blvd (SE3),Visitor,314,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,60 Scenic Blvd (SE4),Blue,806,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,62 Scenic Blvd (SE5),Blue,305,True
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,"N1 - L2, 2 Innovation Walk",Blue,613,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,"N1 - L3, 2 Innovation Walk",Blue,641,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,"N1 - L4, 2 Innovation Walk",Blue,628,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,"N1 - L5, 2 Innovation Walk",Blue,628,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,240,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,305,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Northern,Blue,2689,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Northern,Red,518,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Northern,Yellow,15,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Northern,Green,6,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Northern,Blue,207,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Southern,Visitor,314,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Southern,Blue,1142,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Southern,Red,718,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Southern,Yellow,0,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Southern,Green,0,False
2026-08-24 11:38:08,24/08/2026 21:36:19 PM,Southern,None,0,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,10 Research Way (N1) Gnd,Red,238,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,10 Research Way (N1) Gnd,Visitor,199,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,2 Innovation Walk (N1) L1-6,Blue,2708,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,2 Innovation Walk (N1) L1,Red,288,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,20 Ancora Imparo Way (S2) P1-P4,Red,731,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,20 Ancora Imparo Way (S2) P1,Green,110,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,52 Scenic Blvd (SE1),Red / Orange,258,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,54 Scenic Blvd (SE2),Blue,38,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,64 Scenic Blvd (SE3),Visitor,332,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,60 Scenic Blvd (SE4),Blue,812,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,"N1 - L2, 2 Innovation Walk",Blue,617,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,"N1 - L3, 2 Innovation Walk",Blue,641,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,"N1 - L4, 2 Innovation Walk",Blue,632,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,"N1 - L5, 2 Innovation Walk",Blue,632,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,238,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,307,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Northern,Blue,2708,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Northern,Red,526,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Northern,Yellow,15,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Northern,Green,6,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Northern,Blue,207,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Southern,Visitor,332,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Southern,Blue,1158,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Southern,Red,731,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Southern,Yellow,0,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Southern,Green,0,False
2026-08-24 11:58:53,24/08/2026 21:58:15 PM,Southern,None,0,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,10 Research Way (N1) Gnd,Red,242,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,10 Research Way (N1) Gnd,Visitor,205,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,2 Innovation Walk (N1) L1-6,Blue,2722,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,2 Innovation Walk (N1) L1,Red,292,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,20 Ancora Imparo Way (S2) P1-P4,Red,776,True
